"point_id","ed","np","pland_needleleaf","pland_broadleaf","pland_mixed forest","pland_shrubland","pland_grassland","pland_wetland","pland_barren","pland_urban","pland_water"
153,143.749249429566,282,8.29830671310196,30.7433649573676,50.1621232136424,2.18566110243785,0.660501981505944,NA,NA,0.0720547616188303,7.87798727032545
154,135.322664741507,290,6.44928408133799,31.4763566357839,38.9002526771748,2.22596558777524,0.252677174828541,NA,NA,0.0842257249428468,20.6112381181567
155,160.415163901579,352,9.24501081990863,23.8879538350565,57.5018033181053,4.8689588843472,0.228420293339745,0.0120221207020918,NA,0.372685741764847,3.88314498677567
222,141.946349091784,287,11.7165884758811,11.8248526404427,62.4563936003849,2.35775291711777,0.348851196920486,NA,NA,1.70816792974859,9.58739323950439
156,150.206503869441,293,13.2563454829785,19.0665223144473,55.2387826296163,1.92469625887165,0.264645735594851,NA,NA,0.372909900156382,9.87609767833514
97,120.963855421687,270,20.3614457831325,6.54216867469879,70.3253012048193,0.975903614457831,0.337349397590361,NA,NA,0.662650602409639,0.795180722891566
223,125.671881267549,250,14.5728038507822,4.50060168471721,67.9903730445247,1.78098676293622,0.469314079422383,NA,0.0120336943441637,2.40673886883273,8.26714801444043
157,123.199743250291,198,9.57997352268624,29.1972559874835,59.5137802382958,0.79431941268504,0.26477313756168,NA,NA,0.01203514261644,0.63786255867132
98,135.207657495294,192,23.5371861107774,11.0176619007569,54.6557731587168,0.204253274059834,0.132163883215187,NA,NA,0.360446954223237,10.0925147182506
99,134.401477733606,202,35.4897000361402,2.56595590892664,57.1136007709914,0.795084929526563,0.349355499337429,NA,NA,0.373448982050355,3.31285387302735
100,130.010834236186,191,22.0898037799446,13.3501865896232,52.8229204285542,0.132418442277597,0.192608643312869,NA,NA,0.67413025159504,10.7379318646924
224,144.7357870259,282,16.5624248255954,10.1635795044503,63.3870579745008,1.61173923502526,0.228530190040895,NA,NA,1.80418571084917,6.24248255953813
225,141.69877970456,236,23.4104046242775,8.89932562620424,49.0486512524085,0.529865125240848,0.16859344894027,NA,NA,1.10789980732177,16.8352601156069
226,130.410342889264,257,13.3341363526861,7.09467598169116,65.9238737653577,1.96338231751385,0.361358708744881,NA,0.012045290291496,2.1320163815948,9.17851120211997
